field_1,field_2,field_3,field_4,field_5,NIR_count,NIR_mean,NIR_median,R_count,R_mean,R_median,RE_count,RE_mean,RE_median,B_count,B_mean,B_median,G_count,G_mean,G_median
27,765052.202000000048429,6309219.953999999910593,20.821999999999999,10.000000000000000,241.000000000000000,12370.082987551866609,11392.000000000000000,241.000000000000000,8717.929460580913656,8240.000000000000000,241.000000000000000,14233.319502074687989,12584.000000000000000,241.000000000000000,46.576763485477173,42.000000000000000,241.000000000000000,11193.344398340246698,10240.000000000000000
28,765044.003000000026077,6309219.405000000260770,20.815000000000001,9.000000000000000,247.000000000000000,15120.206477732794156,14517.000000000000000,247.000000000000000,11192.400809716598815,11344.000000000000000,247.000000000000000,18528.574898785424011,17818.000000000000000,247.000000000000000,55.668016194331983,54.000000000000000,247.000000000000000,14372.186234817812874,14162.000000000000000
29,765037.266999999992549,6309221.453999999910593,20.800000000000001,8.000000000000000,240.000000000000000,14586.558333333332484,14378.000000000000000,240.000000000000000,9506.966666666667152,9106.000000000000000,240.000000000000000,16762.383333333335031,16335.000000000000000,240.000000000000000,49.895833333333336,47.000000000000000,240.000000000000000,12831.700000000000728,12530.000000000000000
30,765036.419000000110827,6309217.452999998815358,20.766999999999999,9.000000000000000,246.000000000000000,11446.418699186991944,10613.000000000000000,246.000000000000000,8038.650406504065359,7377.500000000000000,246.000000000000000,13089.443089430893451,11813.500000000000000,246.000000000000000,47.520325203252035,41.000000000000000,246.000000000000000,10162.085365853656185,9342.000000000000000
31,765033.722999999998137,6309216.460000000894070,20.684000000000001,20.000000000000000,246.000000000000000,7075.601626016260525,6750.500000000000000,246.000000000000000,12310.089430894309771,12637.000000000000000,246.000000000000000,8920.398373983740385,8707.000000000000000,246.000000000000000,68.540650406504071,69.000000000000000,246.000000000000000,9481.597560975609667,9519.500000000000000
32,765026.383000000030734,6309215.701999999582767,20.783999999999999,7.000000000000000,243.000000000000000,19642.292181069959042,19353.000000000000000,243.000000000000000,11226.658436213991081,10522.000000000000000,243.000000000000000,22727.674897119341040,22018.000000000000000,243.000000000000000,68.160493827160494,61.000000000000000,243.000000000000000,15829.403292181070356,15125.000000000000000
33,765011.712000000057742,6309214.496000000275671,20.666000000000000,10.000000000000000,243.000000000000000,16161.407407407406936,16078.000000000000000,243.000000000000000,7972.539094650206607,7736.000000000000000,243.000000000000000,17843.971193415636662,17347.000000000000000,243.000000000000000,44.958847736625515,41.000000000000000,243.000000000000000,13184.477366255143352,12951.000000000000000
34,765003.782000000006519,6309215.658999999985099,20.561000000000000,20.000000000000000,245.000000000000000,5699.093877551020341,5582.000000000000000,245.000000000000000,10159.608163265305848,10296.000000000000000,245.000000000000000,7517.963265306122594,7501.000000000000000,245.000000000000000,49.522448979591829,49.000000000000000,245.000000000000000,8815.485714285714494,8949.000000000000000
35,765008.562999999965541,6309207.332999999634922,20.597999999999999,14.000000000000000,241.000000000000000,13657.759336099585198,13297.000000000000000,241.000000000000000,9897.780082987552305,9876.000000000000000,241.000000000000000,17312.219917012447695,16765.000000000000000,241.000000000000000,50.585062240663902,45.000000000000000,241.000000000000000,14312.925311203320234,13978.000000000000000
36,765014.479000000050291,6309201.537999999709427,20.637000000000000,11.000000000000000,242.000000000000000,17439.636363636363967,15336.000000000000000,242.000000000000000,10736.913223140498303,10766.500000000000000,242.000000000000000,20862.549586776858632,18396.500000000000000,242.000000000000000,51.334710743801651,51.000000000000000,242.000000000000000,16027.214876033058317,14972.000000000000000
37,765021.971999999950640,6309198.500000000000000,20.741000000000000,5.000000000000000,242.000000000000000,22219.793388429752667,21732.500000000000000,242.000000000000000,10411.871900826447018,10140.000000000000000,242.000000000000000,23537.355371900826867,22195.500000000000000,242.000000000000000,48.392561983471069,43.000000000000000,242.000000000000000,15825.128099173552982,15293.000000000000000
38,765026.557000000029802,6309195.628999999724329,20.808000000000000,9.000000000000000,241.000000000000000,16526.580912863071717,16107.000000000000000,241.000000000000000,9285.145228215767929,9071.000000000000000,241.000000000000000,18398.473029045642761,18061.000000000000000,241.000000000000000,52.709543568464731,48.000000000000000,241.000000000000000,12860.161825726141615,12499.000000000000000
39,765054.155000000027940,6309194.303999999538064,20.867000000000001,8.000000000000000,242.000000000000000,16863.557851239667798,16309.000000000000000,242.000000000000000,9899.049586776858632,9556.500000000000000,242.000000000000000,20185.289256198346266,19048.000000000000000,242.000000000000000,45.008264462809919,29.500000000000000,242.000000000000000,14519.028925619835718,13685.500000000000000
40,765060.216999999945983,6309192.168999998830259,20.840000000000000,10.000000000000000,242.000000000000000,16483.607438016530068,16247.000000000000000,242.000000000000000,9764.566115702478783,9288.500000000000000,242.000000000000000,19687.702479338844569,18518.000000000000000,242.000000000000000,46.078512396694215,36.000000000000000,242.000000000000000,14271.367768595040616,13415.500000000000000
41,765064.436000000103377,6309190.779999999329448,20.716999999999999,25.000000000000000,241.000000000000000,6319.360995850622203,5540.000000000000000,241.000000000000000,6698.547717842323436,6240.000000000000000,241.000000000000000,7094.572614107883965,5789.000000000000000,241.000000000000000,41.784232365145229,38.000000000000000,241.000000000000000,7133.518672199170396,6333.000000000000000
42,765067.525000000023283,6309190.531999999657273,20.844999999999999,9.000000000000000,241.000000000000000,18603.269709543568752,18670.000000000000000,241.000000000000000,11312.236514522821381,11120.000000000000000,241.000000000000000,22220.141078838172689,22243.000000000000000,241.000000000000000,47.933609958506224,46.000000000000000,241.000000000000000,16597.423236514521705,16302.000000000000000
43,765075.640999999945052,6309188.415000000037253,20.867999999999999,9.000000000000000,243.000000000000000,14700.251028806584145,14487.000000000000000,243.000000000000000,10626.942386831275144,10368.000000000000000,243.000000000000000,18791.995884773663420,18198.000000000000000,243.000000000000000,56.543209876543209,50.000000000000000,243.000000000000000,13999.794238683127332,13328.000000000000000
44,765084.628999999957159,6309186.008999999612570,20.849000000000000,12.000000000000000,241.000000000000000,14627.190871369293745,13728.000000000000000,241.000000000000000,9933.207468879667431,9129.000000000000000,241.000000000000000,17498.406639004148019,15774.000000000000000,241.000000000000000,50.908713692946058,39.000000000000000,241.000000000000000,12882.062240663901321,11533.000000000000000
45,765093.445999999996275,6309182.803999999538064,20.798999999999999,12.000000000000000,244.000000000000000,12180.057377049181014,10770.000000000000000,244.000000000000000,9134.270491803279583,8343.500000000000000,244.000000000000000,13943.463114754098569,11975.000000000000000,244.000000000000000,48.803278688524593,43.000000000000000,244.000000000000000,11215.081967213114694,10131.500000000000000
46,765099.457000000053085,6309180.680999999865890,20.827000000000002,9.000000000000000,245.000000000000000,17651.285714285713766,17438.000000000000000,245.000000000000000,10410.612244897958590,10291.000000000000000,245.000000000000000,19822.624489795918635,19348.000000000000000,245.000000000000000,49.922448979591834,47.000000000000000,245.000000000000000,13905.306122448979295,13612.000000000000000
47,765107.405999999959022,6309178.661000000312924,20.815000000000001,7.000000000000000,242.000000000000000,16286.500000000000000,15175.500000000000000,242.000000000000000,10325.243801652892216,9799.000000000000000,242.000000000000000,18616.359504132229631,16657.000000000000000,242.000000000000000,53.599173553719005,49.500000000000000,242.000000000000000,13567.206611570247333,12682.500000000000000
48,765114.866999999969266,6309177.127000000327826,20.827000000000002,12.000000000000000,245.000000000000000,13360.759183673471853,12071.000000000000000,245.000000000000000,9396.902040816326917,9027.000000000000000,245.000000000000000,15394.236734693877224,14150.000000000000000,245.000000000000000,49.787755102040819,42.000000000000000,245.000000000000000,11844.783673469388305,10886.000000000000000
49,765121.219000000040978,6309175.785000000149012,20.774000000000001,14.000000000000000,242.000000000000000,15146.557851239669617,14589.500000000000000,242.000000000000000,10896.516528925620150,10534.500000000000000,242.000000000000000,17792.727272727272066,17290.500000000000000,242.000000000000000,59.966942148760324,53.500000000000000,242.000000000000000,13903.396694214876334,13351.500000000000000
50,765123.891999999992549,6309175.084999999962747,20.766999999999999,15.000000000000000,247.000000000000000,18632.894736842103157,18593.000000000000000,247.000000000000000,12085.874493927125513,11968.000000000000000,247.000000000000000,21573.854251012144232,21580.000000000000000,247.000000000000000,62.174089068825914,54.000000000000000,247.000000000000000,16555.222672064777726,16354.000000000000000
51,765125.131999999983236,6309175.059999999590218,20.731999999999999,21.000000000000000,241.000000000000000,7670.423236514521705,7151.000000000000000,241.000000000000000,9990.792531120332569,9989.000000000000000,241.000000000000000,9402.385892116182731,8612.000000000000000,241.000000000000000,60.933609958506224,56.000000000000000,241.000000000000000,9401.672199170125168,8776.000000000000000
52,765129.966000000131316,6309173.728999999351799,20.782000000000000,10.000000000000000,248.000000000000000,13110.669354838710206,12205.500000000000000,248.000000000000000,9469.818548387096598,8905.000000000000000,248.000000000000000,15204.983870967742405,13813.500000000000000,248.000000000000000,54.326612903225808,42.000000000000000,248.000000000000000,12056.241935483871202,11016.000000000000000
53,765137.999999999883585,6309171.418999999761581,20.762000000000000,12.000000000000000,241.000000000000000,15431.099585062240294,15408.000000000000000,241.000000000000000,10072.900414937759706,9861.000000000000000,241.000000000000000,18095.037344398340792,18095.000000000000000,241.000000000000000,46.946058091286304,45.000000000000000,241.000000000000000,13997.634854771784376,13867.000000000000000
54,765143.979000000050291,6309170.106999999843538,20.776000000000000,10.000000000000000,241.000000000000000,15582.228215767634538,15239.000000000000000,241.000000000000000,10248.912863070539970,9920.000000000000000,241.000000000000000,18506.186721991700324,18060.000000000000000,241.000000000000000,49.539419087136928,46.000000000000000,241.000000000000000,13519.402489626556417,13352.000000000000000
55,765156.952999999979511,6309168.490000000223517,20.731000000000002,14.000000000000000,241.000000000000000,12090.037344398340792,11888.000000000000000,241.000000000000000,9384.095435684646873,8946.000000000000000,241.000000000000000,14700.041493775934214,14010.000000000000000,241.000000000000000,45.302904564315355,41.000000000000000,241.000000000000000,11677.962655601659208,11046.000000000000000
56,765165.050000000046566,6309167.899000000208616,20.779000000000000,10.000000000000000,241.000000000000000,13292.170124481328457,12622.000000000000000,241.000000000000000,9550.228215767634538,9231.000000000000000,241.000000000000000,16300.124481327800822,15284.000000000000000,241.000000000000000,43.879668049792528,42.000000000000000,241.000000000000000,12905.331950207468253,12230.000000000000000
57,765172.543999999994412,6309166.217000001110137,20.795999999999999,10.000000000000000,241.000000000000000,16717.058091286307899,15766.000000000000000,241.000000000000000,9243.958506224065786,8787.000000000000000,241.000000000000000,18634.962655601659208,17244.000000000000000,241.000000000000000,47.597510373443981,42.000000000000000,241.000000000000000,13119.390041493776152,12061.000000000000000
58,765182.515000000013970,6309164.889000000432134,20.763000000000002,12.000000000000000,241.000000000000000,15148.643153526971219,14275.000000000000000,241.000000000000000,9781.307053941909544,9409.000000000000000,241.000000000000000,18422.257261410788487,17159.000000000000000,241.000000000000000,49.315352697095435,43.000000000000000,241.000000000000000,13832.497925311203289,13152.000000000000000
59,765189.412000000011176,6309164.297000000253320,20.760000000000002,13.000000000000000,246.000000000000000,17468.158536585364345,17565.500000000000000,246.000000000000000,9391.178861788615905,9166.000000000000000,246.000000000000000,20300.918699186990125,20027.500000000000000,246.000000000000000,46.914634146341463,43.000000000000000,246.000000000000000,15397.459349593495062,15148.000000000000000
60,765157.259000000078231,6309311.591000000014901,20.789999999999999,12.000000000000000,245.000000000000000,27222.404081632652378,26919.000000000000000,245.000000000000000,9595.093877551020341,9058.000000000000000,245.000000000000000,27664.710204081631673,26848.000000000000000,245.000000000000000,55.008163265306123,50.000000000000000,245.000000000000000,17549.289795918368327,16563.000000000000000
61,765148.584999999846332,6309308.533999999985099,20.847000000000001,11.000000000000000,243.000000000000000,19657.069958847736416,19014.000000000000000,243.000000000000000,9494.160493827163009,9202.000000000000000,243.000000000000000,21755.794238683127332,20969.000000000000000,243.000000000000000,57.769547325102877,58.000000000000000,243.000000000000000,15554.711934156379357,15124.000000000000000
62,765140.700000000069849,6309311.701999999582767,20.829000000000001,8.000000000000000,248.000000000000000,22046.036290322579589,21867.000000000000000,248.000000000000000,10877.846774193549209,10699.000000000000000,248.000000000000000,23599.673387096772785,23015.500000000000000,248.000000000000000,69.883064516129039,67.000000000000000,248.000000000000000,16079.786290322581408,15976.000000000000000
63,765133.069999999948777,6309313.525000000372529,20.811000000000000,10.000000000000000,243.000000000000000,17203.061728395063255,17107.000000000000000,243.000000000000000,11039.905349794238646,10752.000000000000000,243.000000000000000,21459.008230452673160,21337.000000000000000,243.000000000000000,59.337448559670783,55.000000000000000,243.000000000000000,15572.703703703704377,15290.000000000000000
64,765131.413999999989755,6309313.968999999575317,20.829999999999998,9.000000000000000,247.000000000000000,16527.101214574897313,15263.000000000000000,247.000000000000000,10260.060728744936569,9259.000000000000000,247.000000000000000,20438.283400809716113,18583.000000000000000,247.000000000000000,59.437246963562750,47.000000000000000,247.000000000000000,14892.230769230769511,13151.000000000000000
65,765125.786000000080094,6309314.725999999791384,20.791000000000000,5.000000000000000,241.000000000000000,17416.721991701244406,16923.000000000000000,241.000000000000000,10082.900414937759706,10133.000000000000000,241.000000000000000,20177.556016597511189,19646.000000000000000,241.000000000000000,59.078838174273862,56.000000000000000,241.000000000000000,14374.452282157675654,14231.000000000000000
66,765124.108000000007451,6309315.302000000141561,20.815000000000001,5.000000000000000,242.000000000000000,14153.888429752065349,13800.000000000000000,242.000000000000000,9106.735537190083051,8820.500000000000000,242.000000000000000,16519.892561983469932,15956.500000000000000,242.000000000000000,51.979338842975210,44.000000000000000,242.000000000000000,12385.586776859501697,11981.500000000000000
67,765120.096000000019558,6309315.411999999545515,20.806000000000001,8.000000000000000,243.000000000000000,15124.477366255143352,14264.000000000000000,243.000000000000000,9790.790123456790752,9043.000000000000000,243.000000000000000,17844.942386831276963,16159.000000000000000,243.000000000000000,55.909465020576128,50.000000000000000,243.000000000000000,13425.938271604938564,12314.000000000000000
68,765119.189000000013039,6309315.463000000454485,20.818999999999999,8.000000000000000,243.000000000000000,17021.765432098763995,16519.000000000000000,243.000000000000000,9731.440329218106854,9434.000000000000000,243.000000000000000,19941.876543209877127,18835.000000000000000,243.000000000000000,48.300411522633745,44.000000000000000,243.000000000000000,14251.818930041152271,13790.000000000000000
69,765111.616000000038184,6309314.493999999947846,20.797000000000001,8.000000000000000,242.000000000000000,15947.578512396694350,15660.500000000000000,242.000000000000000,9249.983471074379850,9156.000000000000000,242.000000000000000,18232.623966942148400,17559.000000000000000,242.000000000000000,46.958677685950413,37.500000000000000,242.000000000000000,12801.644628099173133,12367.500000000000000
70,765106.280999999842606,6309315.058000000193715,20.786000000000001,11.000000000000000,244.000000000000000,14702.118852459016125,14567.500000000000000,244.000000000000000,9697.077868852458778,9501.000000000000000,244.000000000000000,17409.987704918032250,16836.000000000000000,244.000000000000000,48.848360655737707,38.000000000000000,244.000000000000000,13019.250000000000000,12864.000000000000000
71,765099.493000000016764,6309312.281000000424683,20.768000000000001,10.000000000000000,241.000000000000000,16996.248962655601645,16904.000000000000000,241.000000000000000,11018.307053941909544,10738.000000000000000,241.000000000000000,20485.087136929461849,19778.000000000000000,241.000000000000000,54.360995850622409,56.000000000000000,241.000000000000000,15458.763485477178619,15049.000000000000000
72,765094.336000000010245,6309311.087000000290573,20.821999999999999,7.000000000000000,240.000000000000000,15411.091666666667152,15162.000000000000000,240.000000000000000,9788.604166666666060,9529.500000000000000,240.000000000000000,17713.320833333335031,17686.000000000000000,240.000000000000000,51.641666666666666,48.000000000000000,240.000000000000000,13228.562500000000000,13129.500000000000000
73,765084.302999999956228,6309304.413999999873340,20.834000000000000,10.000000000000000,243.000000000000000,19418.666666666667879,18827.000000000000000,243.000000000000000,11506.744855967079275,11064.000000000000000,243.000000000000000,22609.921810699586786,21936.000000000000000,243.000000000000000,60.390946502057616,59.000000000000000,243.000000000000000,16204.884773662552107,15842.000000000000000
74,765078.938000000081956,6309303.078999999910593,20.870999999999999,6.000000000000000,242.000000000000000,13772.636363636363967,13367.500000000000000,242.000000000000000,8488.355371900826867,8301.500000000000000,242.000000000000000,15505.367768595040616,14520.000000000000000,242.000000000000000,40.524793388429750,37.000000000000000,242.000000000000000,11574.462809917356935,11146.500000000000000
75,765076.354999999864958,6309303.458999999798834,20.850000000000001,9.000000000000000,241.000000000000000,12405.377593360995888,11866.000000000000000,241.000000000000000,10631.705394190870720,10166.000000000000000,241.000000000000000,16416.788381742739148,15371.000000000000000,241.000000000000000,52.825726141078839,45.000000000000000,241.000000000000000,13400.236514522821381,12717.000000000000000
76,765071.408999999985099,6309303.126000000163913,20.852000000000000,8.000000000000000,243.000000000000000,8999.802469135802312,8170.000000000000000,243.000000000000000,7384.880658436213707,7140.000000000000000,243.000000000000000,9954.057613168724856,8733.000000000000000,243.000000000000000,41.728395061728392,37.000000000000000,243.000000000000000,8222.827160493827250,7632.000000000000000
77,765061.675000000046566,6309301.236999999731779,20.849000000000000,8.000000000000000,242.000000000000000,13271.863636363636033,12646.000000000000000,242.000000000000000,9820.652892561984117,9403.000000000000000,242.000000000000000,15972.995867768593598,14770.500000000000000,242.000000000000000,50.380165289256198,43.500000000000000,242.000000000000000,12384.801652892561833,11816.500000000000000
78,765057.373000000021420,6309300.338999999687076,20.856999999999999,8.000000000000000,246.000000000000000,13208.443089430893451,12689.000000000000000,246.000000000000000,8911.491869918698285,8387.500000000000000,246.000000000000000,15039.967479674796778,13893.000000000000000,246.000000000000000,43.231707317073173,41.000000000000000,246.000000000000000,11776.398373983740385,11218.500000000000000
79,765052.989999999990687,6309299.872999999672174,20.771999999999998,13.000000000000000,243.000000000000000,9998.469135802468372,9262.000000000000000,243.000000000000000,9235.695473251029398,8433.000000000000000,243.000000000000000,12019.320987654320561,10582.000000000000000,243.000000000000000,54.333333333333336,43.000000000000000,243.000000000000000,10399.465020576131792,9473.000000000000000
80,765045.290000000037253,6309297.864000000059605,20.837000000000000,9.000000000000000,243.000000000000000,17449.588477366254665,17251.000000000000000,243.000000000000000,10849.341563786008919,10424.000000000000000,243.000000000000000,19852.448559670778195,19002.000000000000000,243.000000000000000,60.905349794238681,55.000000000000000,243.000000000000000,14592.975308641975062,13932.000000000000000
81,765038.412999999825843,6309296.031999999657273,20.808000000000000,10.000000000000000,247.000000000000000,15103.809716599189414,15423.000000000000000,247.000000000000000,9886.222672064777726,9387.000000000000000,247.000000000000000,17299.720647773279779,16919.000000000000000,247.000000000000000,46.797570850202426,42.000000000000000,247.000000000000000,13440.352226720646286,13063.000000000000000
82,765037.956000000005588,6309291.359000000171363,20.826000000000001,6.000000000000000,242.000000000000000,14534.938016528927619,13387.000000000000000,242.000000000000000,8900.867768595040616,8689.000000000000000,242.000000000000000,16297.330578512397551,14559.000000000000000,242.000000000000000,44.132231404958681,42.000000000000000,242.000000000000000,12551.706611570247333,11716.500000000000000
83,765038.126000000047497,6309280.266999999061227,20.815999999999999,5.000000000000000,245.000000000000000,12580.563265306122048,12054.000000000000000,245.000000000000000,9181.285714285713766,8715.000000000000000,245.000000000000000,15076.885714285714130,13829.000000000000000,245.000000000000000,41.012244897959185,38.000000000000000,245.000000000000000,12133.518367346938248,10975.000000000000000
84,765038.721999999950640,6309278.497000000439584,20.846000000000000,6.000000000000000,241.000000000000000,12950.240663900414802,12400.000000000000000,241.000000000000000,9999.626556016597533,9533.000000000000000,241.000000000000000,16244.410788381743259,14864.000000000000000,241.000000000000000,48.668049792531122,47.000000000000000,241.000000000000000,13300.564315352696212,11991.000000000000000
85,765037.711000000010245,6309276.010999999940395,20.835000000000001,4.000000000000000,242.000000000000000,13490.256198347107784,12993.000000000000000,242.000000000000000,10521.219008264462900,10455.000000000000000,242.000000000000000,17012.028925619833899,15845.000000000000000,242.000000000000000,44.628099173553721,37.000000000000000,242.000000000000000,13686.355371900826867,13216.000000000000000
86,765037.162999999942258,6309273.714999999850988,20.797999999999998,5.000000000000000,247.000000000000000,12717.846153846156085,11913.000000000000000,247.000000000000000,10316.566801619434045,10108.000000000000000,247.000000000000000,15966.441295546561378,14716.000000000000000,247.000000000000000,45.372469635627525,36.000000000000000,247.000000000000000,12817.708502024292102,12066.000000000000000
87,765040.564999999944121,6309273.172000000253320,20.841000000000001,4.000000000000000,248.000000000000000,9841.895161290321994,8478.500000000000000,248.000000000000000,8565.120967741935601,7885.000000000000000,248.000000000000000,11941.237903225806804,9606.000000000000000,248.000000000000000,38.012096774193552,34.000000000000000,248.000000000000000,10055.661290322581408,8350.000000000000000
88,765040.422999999951571,6309268.321999999694526,20.826000000000001,3.000000000000000,246.000000000000000,14225.796747967478950,13574.000000000000000,246.000000000000000,10019.678861788615905,9960.000000000000000,246.000000000000000,17101.691056910567568,16555.500000000000000,246.000000000000000,41.223577235772360,38.000000000000000,246.000000000000000,13445.211382113820946,13011.000000000000000
89,765039.844999999972060,6309259.839999999850988,20.814000000000000,5.000000000000000,242.000000000000000,11843.921487603305650,11436.000000000000000,242.000000000000000,9029.904958677685499,8931.000000000000000,242.000000000000000,14224.128099173552982,13463.000000000000000,242.000000000000000,52.574380165289256,45.000000000000000,242.000000000000000,11539.417355371901067,11041.500000000000000
90,765043.305999999982305,6309244.274000000208616,20.780999999999999,10.000000000000000,242.000000000000000,14750.293388429752667,14298.500000000000000,242.000000000000000,9184.041322314049467,8249.000000000000000,242.000000000000000,16122.557851239669617,14375.000000000000000,242.000000000000000,45.553719008264466,33.000000000000000,242.000000000000000,11649.842975206611300,9954.000000000000000
91,765044.913999999873340,6309233.442999999970198,20.797000000000001,9.000000000000000,241.000000000000000,15206.116182572613980,14338.000000000000000,241.000000000000000,9258.626556016597533,8840.000000000000000,241.000000000000000,16742.211618257260852,15624.000000000000000,241.000000000000000,48.925311203319502,40.000000000000000,241.000000000000000,12232.929460580913656,11584.000000000000000
92,765051.592999999993481,6309197.240000000223517,20.911999999999999,6.000000000000000,242.000000000000000,8505.966942148759699,7825.500000000000000,242.000000000000000,18349.219008264462900,18276.000000000000000,242.000000000000000,12133.413223140498303,10887.000000000000000,242.000000000000000,82.772727272727266,84.000000000000000,242.000000000000000,13147.173553719008851,12368.500000000000000
93,765039.324999999953434,6309170.548999999649823,20.809999999999999,11.000000000000000,246.000000000000000,7025.065040650407354,6857.500000000000000,246.000000000000000,13387.495934959350052,13324.500000000000000,246.000000000000000,10267.617886178861227,9893.500000000000000,246.000000000000000,75.626016260162615,74.000000000000000,246.000000000000000,11303.252032520325884,11073.500000000000000
94,765036.932000000029802,6309169.838999999687076,20.838999999999999,9.000000000000000,248.000000000000000,7901.806451612903402,7677.500000000000000,248.000000000000000,12772.842741935482991,12765.000000000000000,248.000000000000000,11340.310483870967801,10990.000000000000000,248.000000000000000,68.322580645161295,66.500000000000000,248.000000000000000,11577.399193548386393,11408.500000000000000
95,765035.628000000026077,6309170.206000000238419,20.823000000000000,12.000000000000000,248.000000000000000,7959.322580645160997,7732.000000000000000,248.000000000000000,14426.395161290321994,14477.500000000000000,248.000000000000000,12060.161290322581408,11433.500000000000000,248.000000000000000,77.258064516129039,74.500000000000000,248.000000000000000,12581.149193548386393,12104.000000000000000
96,765016.395999999949709,6309141.125000000000000,20.795999999999999,14.000000000000000,241.000000000000000,10201.360995850622203,9498.000000000000000,241.000000000000000,16515.734439834024670,15331.000000000000000,241.000000000000000,14053.170124481328457,12873.000000000000000,241.000000000000000,75.809128630705388,68.000000000000000,241.000000000000000,14204.240663900414802,13505.000000000000000
97,765003.797000000020489,6309131.209999999962747,20.782000000000000,8.000000000000000,243.000000000000000,15230.329218106995540,15147.000000000000000,243.000000000000000,11044.810699588477291,10702.000000000000000,243.000000000000000,19343.835390946500411,19071.000000000000000,243.000000000000000,58.012345679012356,54.000000000000000,243.000000000000000,14801.543209876543187,14309.000000000000000
98,765003.033999999985099,6309131.955000000074506,20.753000000000000,12.000000000000000,240.000000000000000,9841.112499999999272,9338.500000000000000,240.000000000000000,11472.387500000000728,11299.500000000000000,240.000000000000000,13090.891666666666424,12115.000000000000000,240.000000000000000,63.729166666666664,61.000000000000000,240.000000000000000,11842.108333333333576,11329.000000000000000
99,764996.871000000042841,6309129.560999999754131,20.731000000000002,10.000000000000000,242.000000000000000,15871.768595041321532,15234.000000000000000,242.000000000000000,16624.814049586777401,16417.000000000000000,242.000000000000000,20396.169421487604268,19768.500000000000000,242.000000000000000,89.561983471074385,88.000000000000000,242.000000000000000,17211.859504132229631,17288.000000000000000
100,764996.270000000018626,6309128.691999999806285,20.739999999999998,13.000000000000000,241.000000000000000,11792.373443983402467,9722.000000000000000,241.000000000000000,12042.497925311203289,12181.000000000000000,241.000000000000000,14888.265560165975330,12467.000000000000000,241.000000000000000,62.000000000000000,62.000000000000000,241.000000000000000,12945.717842323650984,11748.000000000000000
101,764989.810999999986961,6309128.644000000320375,20.738000000000000,1.000000000000000,246.000000000000000,16231.910569105690229,16057.000000000000000,246.000000000000000,8634.113821138211279,8525.000000000000000,246.000000000000000,18565.593495934957900,18441.000000000000000,246.000000000000000,36.154471544715449,33.000000000000000,246.000000000000000,13283.215447154470894,13220.000000000000000
102,764990.332999999984168,6309128.164999999105930,20.786999999999999,0.000000000000000,242.000000000000000,16212.198347107438167,16158.000000000000000,242.000000000000000,8481.276859504132517,8412.500000000000000,242.000000000000000,18210.764462809918768,18110.500000000000000,242.000000000000000,37.599173553719005,32.500000000000000,242.000000000000000,12594.157024793388700,12789.500000000000000
103,764989.765000000013970,6309129.606999999843538,20.763999999999999,1.000000000000000,242.000000000000000,14617.438016528927619,14507.000000000000000,242.000000000000000,8733.020661157024733,8529.000000000000000,242.000000000000000,17326.491735537190834,16817.000000000000000,242.000000000000000,42.429752066115704,38.000000000000000,242.000000000000000,13105.822314049586566,12583.000000000000000
104,764988.236000000033528,6309127.775999999605119,20.698000000000000,4.000000000000000,242.000000000000000,16966.636363636363967,16482.000000000000000,242.000000000000000,9289.479338842977086,8955.000000000000000,242.000000000000000,20157.582644628098933,19165.500000000000000,242.000000000000000,43.566115702479337,39.500000000000000,242.000000000000000,14343.231404958678468,13497.500000000000000
105,764979.013999999966472,6309120.463000000454485,20.719999999999999,3.000000000000000,246.000000000000000,16242.349593495935551,15977.000000000000000,246.000000000000000,9065.699186991869283,8830.500000000000000,246.000000000000000,19100.191056910571206,18706.500000000000000,246.000000000000000,42.581300813008127,38.500000000000000,246.000000000000000,13908.544715447154886,13189.000000000000000
106,764967.396999999997206,6309104.015999999828637,20.712000000000000,4.000000000000000,241.000000000000000,19750.443983402488811,19404.000000000000000,241.000000000000000,9617.821576763484700,9230.000000000000000,241.000000000000000,21953.136929460579267,21263.000000000000000,241.000000000000000,42.033195020746888,39.000000000000000,241.000000000000000,15325.087136929460030,14556.000000000000000
107,764971.550999999977648,6309101.069000000134110,20.776000000000000,3.000000000000000,244.000000000000000,19483.356557377050194,19088.500000000000000,244.000000000000000,8673.885245901639792,8610.000000000000000,244.000000000000000,20239.733606557376334,19397.500000000000000,244.000000000000000,36.217213114754095,31.000000000000000,244.000000000000000,13277.750000000000000,12911.000000000000000
108,764981.255000000004657,6309094.564000000245869,20.766999999999999,19.000000000000000,242.000000000000000,19617.392561983469932,19253.500000000000000,242.000000000000000,16379.342975206611300,14803.000000000000000,242.000000000000000,24254.925619834713871,24626.500000000000000,242.000000000000000,73.099173553719012,71.000000000000000,242.000000000000000,19048.231404958678468,18961.500000000000000
109,764984.167999999946915,6309092.118999999947846,20.800000000000001,10.000000000000000,242.000000000000000,18592.549586776858632,18239.000000000000000,242.000000000000000,9574.037190082643065,9261.000000000000000,242.000000000000000,20348.954545454544132,19505.000000000000000,242.000000000000000,38.330578512396691,34.500000000000000,242.000000000000000,13994.500000000000000,13382.500000000000000
110,764990.951000000000931,6309088.328000000678003,20.786999999999999,10.000000000000000,245.000000000000000,16548.979591836734471,16218.000000000000000,245.000000000000000,10884.583673469387577,10658.000000000000000,245.000000000000000,19542.959183673472580,18613.000000000000000,245.000000000000000,54.751020408163264,52.000000000000000,245.000000000000000,14224.575510204082093,13882.000000000000000
