field_1,field_2,field_3,field_4,field_5,G_count,G_mean,G_median,G_stdev,G_min,G_max,B_count,B_mean,B_median,B_stdev,B_min,B_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
184,771485.171,6307044.075,21.53,"1",9,0.00260465711148249,0.00255466904491186,0.00015979537684566,0.00238194596022367,0.00285474630072713,9,88.7183753119575,91.7395095825195,4.99683698363123,79.5026321411133,93.7789306640625,9,0.00244072933370868,0.00245136138983071,6.20409817799293e-05,0.00233984226360917,0.00252095959149301,9,0.00518534358383881,0.00513592083007097,0.00050048290976555,0.00459416257217526,0.00612059375271201,9,0.00760591387127837,0.0074182515963912,0.000998242227401993,0.00642918376252055,0.00921748671680689
185,771488.23,6307041.372,21.512,"7.5",10,0.00355015436653048,0.00357843551319093,0.000154774279180288,0.00322194001637399,0.00374882319010794,10,73.4505340576172,74.2141494750977,7.00764602840403,60.3357467651367,82.9715423583984,10,0.00195346005493775,0.00194592011393979,5.49664776116561e-05,0.00183814694173634,0.00206104456447065,10,0.00841543176211417,0.00842598313465714,0.000435026677445846,0.00746990134939551,0.00907421391457319,10,0.0132804390974343,0.0132908122614026,0.000544788347391825,0.0123830689117312,0.0144020151346922
186,771491.379,6307037.698,21.606,"7.5",9,0.0033434704463515,0.00339770154096186,0.00014021360544698,0.00311513594351709,0.00357838696800172,9,64.7157232496474,66.5840148925781,5.62361749680958,56.577693939209,71.7739944458008,9,0.00176898335727553,0.00175880361348391,3.95018345049369e-05,0.00172316154930741,0.00184377923142165,9,0.00867307248214881,0.00867368094623089,0.000225478238841407,0.00834786612540483,0.00903207901865244,9,0.014201735249824,0.0142618706449866,0.000464695818284721,0.0130989020690322,0.0147339263930917
187,771495.207,6307034.348,21.643,"6",9,0.00271276570856571,0.00267562456429005,0.000238477768620609,0.00238905171863735,0.00310636498034,9,50.7061411539714,51.0154113769531,7.48513005145915,38.5508651733398,62.1963729858398,9,0.00167413936772694,0.0016578248469159,0.000107593162875322,0.00153735990170389,0.0018687896663323,9,0.00659810922419031,0.00664084777235985,0.000663563056769182,0.00551196513697505,0.00756555050611496,9,0.0104321704970466,0.0104828579351306,0.000601036519810829,0.00934420432895422,0.0111713288351893
188,771498.427,6307030.587,21.723,"5",9,0.0032325716327048,0.00322971865534782,0.000248535711822093,0.00277268653735518,0.00357639021240175,9,88.2055189344618,91.4731597900391,8.4958142574816,78.0820693969727,102.943504333496,9,0.00244357248043848,0.00244994764216244,8.68422920631543e-05,0.00231963931582868,0.00258875079452991,9,0.00733403763216403,0.00754158012568951,0.000451667919938407,0.00641576340422034,0.00775055261328816,9,0.0103217044638263,0.0104010878130794,0.000462500921850128,0.00918261427432299,0.0108613492920995
189,771499.556,6307032.417,21.747,"4",9,0.00260265898476872,0.00252627371810377,0.000157720175968526,0.00241848500445485,0.00289057055488229,9,85.1657248602973,83.7577362060547,3.01306741091961,82.3437423706055,91.0578155517578,9,0.00248363590799272,0.00248588039539754,4.14534586709682e-05,0.00239421287551522,0.00253030937165022,9,0.00500416584933798,0.00481087900698185,0.000371537716714074,0.00457376660779119,0.00554816843941808,9,0.00682611582386825,0.00652959756553173,0.000936424099709213,0.00569784641265869,0.00818437058478594
190,771500.675,6307033.751,21.719,"4",9,0.00282212362314264,0.00275110173970461,0.000357189813281569,0.00241658161394298,0.00339662842452526,9,90.9320475260417,90.1647491455078,2.52352740553353,88.0812377929688,95.3530807495117,9,0.00244761229906645,0.00244835391640663,4.02714718441436e-05,0.00234946445561945,0.00250866985879838,9,0.00523624517437484,0.00502348551526666,0.000932047949612291,0.00417294399812818,0.00702877482399344,9,0.00643367998095022,0.00589508656412363,0.00128255843500963,0.00478642340749502,0.00861219875514507
191,771505.279,6307031.399,21.798,"7",10,0.00345075814984739,0.00346347782760859,0.000243468177592683,0.00298875640146434,0.00386169226840138,10,77.4877952575684,77.0224761962891,10.1925593698696,56.1672210693359,95.9892044067383,10,0.00207748047541827,0.00206290488131344,6.30706695142719e-05,0.00197433191351593,0.0021993787959218,10,0.00783711960539222,0.00774137210100889,0.000760472530073097,0.00657331850379705,0.00920140836387873,10,0.0110575005412102,0.0107484282925725,0.00102310877831397,0.00952212978154421,0.0130361877381802
192,771507.191,6307027.143,21.824,"7",10,0.00341968738939613,0.00346996437292546,0.000485243734983913,0.0026787247043103,0.00403912179172039,10,81.4334224700928,83.4614906311035,13.8374981771019,57.4922561645508,98.3139266967773,10,0.00188382001360878,0.00189926364691928,0.00013159784773434,0.00168099033180624,0.00209149532020092,10,0.00795364021323621,0.00788860325701535,0.00137296494992789,0.00624868180602789,0.0100885722786188,10,0.0123571016825736,0.0122024416923523,0.00170902190866732,0.0102461939677596,0.0150156691670418
193,771510.588,6307021.664,21.821,"7",10,0.00320481809321791,0.00318120466545224,0.000460941082795979,0.00244937837123871,0.00381071586161852,10,98.4949615478516,98.2631454467773,4.54148412778395,90.3060607910156,105.931304931641,10,0.00208991819527,0.00209673622157425,5.74648011888552e-05,0.00198936299420893,0.00221593771129847,10,0.00655951453372836,0.00654202303849161,0.00108645979881415,0.0049045248888433,0.00802195724099874,10,0.00911945919506252,0.009105762001127,0.00146255151797733,0.00697713997215033,0.0112940091639757
194,771514.426,6307021.918,21.84,"6",9,0.00334329235677918,0.00351541861891747,0.000433660347739914,0.00248877098783851,0.00384752824902534,9,107.77668762207,114.630355834961,13.5353414206083,85.9403839111328,120.39289855957,9,0.00230815740198725,0.00231468258425593,8.06586312154566e-05,0.00219109700992703,0.00242995144799352,9,0.00693551497533917,0.00736400904133916,0.000965222155777516,0.0051689981482923,0.00795873161405325,9,0.00883626477378938,0.00920809246599674,0.00110329542457624,0.00684121763333678,0.0101576885208488
195,771515.114,6307019.055,21.876,"4",9,0.00281099126570755,0.00279086641967297,0.00023114406941802,0.00254891300573945,0.00331837986595929,9,89.8267534044054,87.530158996582,10.2281748996631,76.3372116088867,108.109573364258,9,0.00224448073034485,0.0022036200389266,7.79398403122564e-05,0.00216203229501843,0.0024036611430347,9,0.00565471655378739,0.00563355628401041,0.0003530115155589,0.00512885162606835,0.00623531825840473,9,0.00752680283039808,0.00736893527209759,0.00042355223633298,0.00695459265261889,0.00824350398033857
196,771517.508,6307016.653,21.85,"5",9,0.00305351242423058,0.00317585072480142,0.00025658140132519,0.00247493269853294,0.00332400528714061,9,87.3748957316081,84.0413665771484,13.6951983135862,68.7582092285156,109.47624206543,9,0.0020864149943615,0.00207801652140915,0.000114745398379269,0.0018808402819559,0.00231754290871322,9,0.00678170741432243,0.00708266673609614,0.000896497483620607,0.00521243130788207,0.0084574231877923,9,0.00965903368261125,0.00975545216351748,0.00100746489140473,0.00812930893152952,0.0115918414667249
197,771518.464,6307013.321,21.825,"6",9,0.00336055400677853,0.00331619731150568,0.000215332236973222,0.00309855025261641,0.00376908923499286,9,64.8424907260471,65.3931732177734,4.61963207398789,58.0716018676758,71.6724548339844,9,0.00192543557689836,0.00189817370846868,9.7421634250766e-05,0.0017517888918519,0.00210817018523812,9,0.00809534789166517,0.00804394204169512,0.000634977851866118,0.00741202663630247,0.00936131924390793,9,0.0125482648404108,0.0126007255166769,0.000987257840931292,0.0110734114423394,0.0142954550683498
198,771520.094,6307008.064,21.798,"6",9,0.00306033819086022,0.00312784360721707,0.000251906838496159,0.00260261748917401,0.00340129085816443,9,82.7447789510091,82.2431106567383,7.76078148981305,70.5208358764648,91.6340484619141,9,0.00184197991620749,0.00187582848593593,0.000111611579293883,0.00164730031974614,0.00204991223290563,9,0.00718185465989841,0.00718493154272437,0.000626927145091034,0.00598341226577759,0.00790610816329718,9,0.0114845559000969,0.0113883707672358,0.000916172859946122,0.00956109724938869,0.0126344412565231
199,771521.523,6307003.598,21.761,"7",9,0.00276934073513581,0.00272368569858372,0.00022108881646871,0.00246281549334526,0.00321912346407771,9,68.6897947523329,65.5269088745117,7.85832483037103,57.8797912597656,81.6526184082031,9,0.00164532903323157,0.00163390429224819,7.08711000222933e-05,0.00152955064550042,0.00172756693791598,9,0.00674303207132551,0.00650759506970644,0.000561130171955139,0.00613327603787184,0.00783764943480492,9,0.010578356579774,0.0105672292411327,0.000776062910985584,0.00969557277858257,0.0119276801124215
200,771523.098,6306998.962,21.721,"4",8,0.00224486744264141,0.0021584325004369,0.000188022408099535,0.00206950935535133,0.00260214600712061,8,74.9438872337341,76.9087829589844,5.84061172623698,63.5332908630371,84.017822265625,8,0.0016911118873395,0.00167944590793923,4.9943886112464e-05,0.00162856769748032,0.00178141368087381,8,0.00529732560971752,0.00502159353345633,0.000516754229158183,0.00482201995328069,0.00629387842491269,8,0.00898093672003597,0.00860716495662928,0.00080256477081925,0.0082039013504982,0.0104591846466064
201,771523.52,6306996.708,21.704,"5",9,0.00285721068373985,0.00299895787611604,0.000335493225287586,0.00222670170478523,0.00323432893492281,9,91.8554568820529,95.0712966918945,7.95389408643426,78.5805206298828,101.83984375,9,0.00181581020458705,0.0018000197596848,4.40429675821596e-05,0.00176575558725744,0.00189375504851341,9,0.00681771819169323,0.00722068361938,0.00108126420136703,0.00491242855787277,0.00830836966633797,9,0.0105357931719886,0.011236178688705,0.00129289774519755,0.00817464850842953,0.012220318429172
202,771525.995,6306993.489,21.68,"6",10,0.00254045072942972,0.0025505474768579,7.56676915560577e-05,0.00237718410789967,0.00265372288413346,10,91.5537162780762,91.4352035522461,6.89543157356871,80.6651382446289,100.491203308105,10,0.00200544963590801,0.00198971363715827,5.02420647178544e-05,0.00194937828928232,0.00211350433528423,10,0.00515298349782825,0.00514886458404362,0.000207673441319878,0.00473671592772007,0.00541221210733056,10,0.00735016437247396,0.0072265132330358,0.000349798121832509,0.0070345439016819,0.00828579161316156
203,771528.107,6306991.916,21.696,"6",9,0.00253208048848642,0.00252987374551594,0.000357414567778351,0.00204961886629462,0.00308934645727277,9,89.8847537570529,86.6503295898438,8.07561421873827,78.5744781494141,102.944602966309,9,0.00181703145305316,0.00180759641807526,4.54548912545703e-05,0.00175136281177402,0.00188480014912784,9,0.00605846791424685,0.0061967046931386,0.000979525076051946,0.00480112712830305,0.00757354637607932,9,0.00873531939254867,0.00866764504462481,0.00127766874769857,0.00709073478356004,0.0109427496790886
204,771531.069,6306984.671,21.649,"2",12,0.00273999069274093,0.00279579614289105,0.000219204386426068,0.00231055589392781,0.00310930609703064,12,94.6701520284017,95.5811347961426,5.37158547285666,84.8615798950195,101.356399536133,12,0.00177958049850228,0.0017750317347236,4.59266495441264e-05,0.00168709270656109,0.00185197254177183,12,0.00678247679024935,0.00687412661500275,0.000692676591513975,0.00569307990372181,0.00782523211091757,12,0.011103589553386,0.0112692122347653,0.00137235373701023,0.00869045685976744,0.0137671492993832
205,771527.277,6306982.773,21.717,"0",12,0.00280175286267574,0.00288802990689874,0.000251006657411196,0.0023503340780735,0.00313097680918872,12,102.931512196859,104.750534057617,8.80809465899537,87.0678863525391,118.80500793457,12,0.00218123459490016,0.00219028641004115,7.64883360671156e-05,0.00204144231975079,0.00233226851560175,12,0.00605610086737822,0.00612430251203477,0.00053980079816781,0.00522659672424197,0.00678926147520542,12,0.00961586600169539,0.00966746779158711,0.000794307876345183,0.00834506843239069,0.0106247561052442
206,771527.801,6306982.17,21.705,"0",12,0.00305611867224798,0.00320811045821756,0.000361847142606164,0.00233581708744168,0.00353355379775167,12,98.1974277496338,99.0040321350098,5.66984326371976,87.5153350830078,107.777931213379,12,0.00211305419603984,0.00211772823240608,8.76200375288981e-05,0.0019876710139215,0.00228684884496033,12,0.0069732009821261,0.00731024681590497,0.00117087657302416,0.00508742360398173,0.00850924011319876,12,0.0113568396773189,0.0119639933109283,0.0017484539298748,0.00820894259959459,0.0133549459278584
207,771526.301,6306982.486,21.691,"0",12,0.00295793843300392,0.00297775212675333,0.000330418550684647,0.00242436351254582,0.00351852062158287,12,91.0700766245524,88.8447418212891,8.77598757694066,76.6362075805664,106.735054016113,12,0.00193080036357666,0.00192085653543472,6.14559713187736e-05,0.00183710141573101,0.00204283418133855,12,0.0071165933040902,0.00723404134623706,0.000985875405930005,0.00542941270396113,0.00854225922375917,12,0.0121054385478298,0.0124478214420378,0.00142365354018377,0.00955696776509285,0.014206045307219
208,771525.754,6306981.198,21.728,"0",10,0.00297707957215607,0.00296056142542511,0.000168927210699334,0.00266423705033958,0.00320007116533816,10,96.628742980957,94.999813079834,4.6582025528681,91.1614227294922,106.751434326172,10,0.00224561509676278,0.00223780900705606,4.10674085526284e-05,0.00218125991523266,0.00233360240235925,10,0.00688901795074344,0.00689773773774505,0.000500144791232584,0.00594634003937244,0.00768778892233968,10,0.010906611289829,0.0109838987700641,0.00068204006807569,0.00993259530514479,0.0117915952578187
209,771524.167,6306981.549,21.758,"0",9,0.00245521447828246,0.00238600210286677,0.00021266528017591,0.00227280729450285,0.00295837363228202,9,90.3673697577582,88.5324020385742,4.17031861623324,84.7946548461914,97.6021881103516,9,0.00243862503622141,0.0024674478918314,8.77525288029034e-05,0.00231254380196333,0.00255355983972549,9,0.00549326009220547,0.00542817870154977,0.000509241402498056,0.005000582896173,0.00658936472609639,9,0.00960676268570953,0.00921843200922012,0.00100041049641107,0.00854543317109346,0.011837693862617
210,771523.651,6306981.252,21.751,yuyos,8,0.00256867622374557,0.00253576436080039,0.000125309262929611,0.00239040493033826,0.00279069668613374,8,97.0918006896973,97.0095672607422,5.05101379501335,89.6882171630859,104.964965820312,8,0.00262804425437935,0.00262577668763697,0.000150136826091437,0.00240687350742519,0.00290415692143142,8,0.00574988964945078,0.00554243405349553,0.000400949317582503,0.00545864459127188,0.0064899236895144,8,0.00940191571135074,0.00926901446655393,0.000412213932125505,0.00894058775156736,0.0100324526429176
211,771523.789,6306979.613,21.714,"0",9,0.00296037085354328,0.00299340090714395,0.000177708955293888,0.00270513375289738,0.00327939726412296,9,121.708573235406,121.51537322998,2.04154395449329,119.181938171387,124.992706298828,9,0.00297827265846233,0.00298303761519492,3.80794987157928e-05,0.00291525642387569,0.00302961096167564,9,0.00579269390760197,0.00575116975232959,0.000375114583560308,0.00535052781924605,0.0065354541875422,9,0.00778909715720349,0.00780167989432812,0.000528053171270945,0.00706545542925596,0.00865534320473671
212,771522.295,6306980.511,21.747,"0",9,0.00262863445095718,0.00263334321789443,9.60624540687528e-05,0.0024814079515636,0.00282338703982532,9,92.8119981553819,92.8572006225586,2.34084446048396,89.2882461547852,97.2788314819336,9,0.00255709878789882,0.00255410908721387,3.69675899965764e-05,0.00250896764919162,0.00262022134847939,9,0.00651101597274343,0.0063622547313571,0.000379440778102598,0.00603269971907139,0.00717286951839924,9,0.0107834464352992,0.0107167400419712,0.000409790220544052,0.0102543877437711,0.011747520416975
213,771522.045,6306979.779,21.745,"-1",9,0.00285195083253913,0.00284807500429451,0.000112897874813272,0.00266476580873132,0.00303669786080718,9,108.640179104275,108.776176452637,5.23380381312558,101.304916381836,116.142997741699,9,0.00303252897639241,0.00301852542907,0.000107510598276695,0.00286136148497462,0.00322568300180137,9,0.00601947654245628,0.00600561173632741,0.000211133984836676,0.00575848529115319,0.00642081489786506,9,0.00985310713036193,0.00981884729117155,0.000270409167488404,0.0095299119129777,0.0104175601154566
