field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
690,749869.968,6297702.834,25.829,"7",9,13.1111111111111,9,9.6775162612963,4,37,9,10759.7777777778,10681,1221.84603301523,8884,13523,9,6940.88888888889,6727,529.557140856488,6329,7894,9,16444.7777777778,17133,1500.83952638202,14135,18886,9,17939.4444444444,17990,1517.91319552068,15256,20445
691,749876.406,6297699.599,25.808,"8",10,39.5,37,14.1226768000971,22,67,10,14002.6,14362.5,2563.26839016128,10974,18147,10,7674.7,7528,1155.8768143708,6279,9899,10,19486.3,20214.5,4390.26259009641,12468,26675,10,19120.5,19443.5,3022.30829830446,14405,23834
692,749885.101,6297696.08,25.768,"13",8,85.125,88.5,13.3644818455487,66,108,8,23248.875,22227.5,4640.27538076944,17252,29902,8,12811.75,12632.5,1732.68085275391,10300,15849,8,29652,29208,5677.03507563587,22607,39311,8,24583,23752.5,3872.72920561198,19616,31664
693,749889.359,6297694.194,25.777,"13",9,59.6666666666667,55,16.9115345252878,40,88,9,21458.8888888889,20648,2759.43582979663,18133,26940,9,13224.1111111111,11989,2062.4411342142,10764,16330,9,31878,31331,3101.90042106806,27819,37560,9,27447.2222222222,27492,2173.83643347566,24594,31252
694,749894.214,6297691.743,25.804,"10",12,61.25,54,34.7446038975839,13,140,12,14064.4166666667,11545,4364.00837263047,9978,21950,12,8304,7671,1597.91942850696,6337,11725,12,17710.1666666667,15126.5,5205.70504083954,12696,29005,12,16890.4166666667,15187.5,3337.77449453807,13106,24014
695,749902.32,6297687.936,25.85,"7",10,33.3,30,15.8811208672436,12,68,10,13093.4,11678,3001.69825931921,8963,19304,10,9407.3,8577.5,2009.65863021559,6926,13736,10,17758.3,15889,5191.46518913495,11423,28029,10,14971.7,13949,2769.20613353358,11506,20172
696,749907.718,6297685.315,25.846,"8",10,47.1,51,20.0970147036817,12,85,10,19179.5,19775,2279.83193459518,15129,21962,10,11436.9,11511,1075.8135014955,9722,13547,10,29370.4,30288,4150.63947362331,21394,34205,10,24172.4,24847,2154.22047153953,19899,26901
697,749915.621,6297681.873,25.826,"10",12,54.5,55,15.5161206491829,24,82,12,17160.75,16362,2539.29285185856,13339,20986,12,11344.3333333333,10807,1668.59123880662,8833,14148,12,21652.5833333333,22501.5,3102.93512818464,16125,26378,12,18691.3333333333,18516,1619.56343568945,15574,20929
698,749921.495,6297679.263,25.844,"9",12,62.1666666666667,63,16.2369605803823,18,85,12,23473.6666666667,22905,2392.48135950012,19660,27265,12,14212.6666666667,13854.5,1554.24651269425,12048,17303,12,33348.5,32573,2986.90418047405,29868,39586,12,28025.9166666667,27348.5,1768.50089333374,26155,31583
699,749926.117,6297674.685,25.835,"10",9,39.1111111111111,46,17.8975134489214,16,65,9,13566.1111111111,13404,1190.75526400912,12102,15604,9,9402.22222222222,9661,530.703888514066,8534,10055,9,16706.7777777778,16252,1918.56044284237,14295,19811,9,14346.1111111111,13924,1186.40469434567,13160,16830
700,749934.42,6297668.851,25.857,"8",9,77,76,25.0953736329583,35,110,9,24256.2222222222,25210,2247.40352791481,19984,26586,9,13602,13642,813.668646727073,11809,14807,9,33429.5555555556,33847,4654.53652331933,25807,39713,9,26483.7777777778,27154,2650.68074182119,22162,29990
701,749939.949,6297664.04,25.868,"7",9,98,109,26.2763095666885,47,122,9,23881.6666666667,24081,5157.68623835663,15443,30172,9,12429.8888888889,11491,2330.59269735998,9638,16756,9,27903.7777777778,25634,5894.91382988152,21042,38709,9,21995.4444444444,21325,3742.52042556917,16104,28771
702,749944.465,6297658.971,25.864,"8",9,53.5555555555556,50,18.2945718185666,24,82,9,18618,19598,3324.01256850144,12794,22843,9,11605.5555555556,12329,1319.5201241454,9141,13216,9,26182.3333333333,27463,4529.40067166115,18240,32344,9,19716.1111111111,19885,3334.66884727519,14251,24651
703,749950.309,6297652.715,25.812,"6",9,30.3333333333333,34,13.4577528254576,5,49,9,14038.8888888889,14112,2335.42070654159,11170,18624,9,9101,8842,1356.73939199014,7533,11527,9,19063.2222222222,18356,3129.59851091257,15828,26316,9,17422.4444444444,16734,1862.41737243181,15594,21270
704,749955.052,6297647.985,25.812,"10",9,35.8888888888889,32,19.7790261778281,15,79,9,15111.1111111111,14278,2212.15206652529,12513,20326,9,9489,9085,1070.64269379554,7868,11585,9,21790.7777777778,21573,2206.24813643121,18792,26294,9,21027,20784,1721.94418544208,18381,23841
705,749961.048,6297642.112,25.839,"8",9,42.3333333333333,35,18.6070476492705,12,68,9,15589.5555555556,16346,2128.76537567938,11852,17769,9,10979.1111111111,11417,1077.71986098681,9234,12380,9,20138.6666666667,18821,2722.29690600501,16572,25582,9,19000.8888888889,18609,2096.57182850928,16177,22046
706,749965.142,6297637.888,25.837,"8",9,35.1111111111111,36,16.2647843476802,7,62,9,15694.8888888889,16000,1351.92491938507,13892,18030,9,10390.8888888889,10088,785.095386199727,9514,12397,9,21480,22347,1614.19088778937,19185,23591,9,19334.7777777778,19260,828.300908524027,17582,20503
707,749970.81,6297631.721,25.842,"0",9,43.7777777777778,48,11.5448668514316,20,59,9,10496.3333333333,10591,1417.00764523931,8765,13226,9,8497.44444444445,8222,616.551721018892,7918,9562,9,10413.6666666667,10524,1541.93630074512,8086,12711,9,11475.3333333333,11343,1430.37159119191,9591,14156
708,749971.591,6297630.936,25.835,"0",8,44.875,44.5,4.8589479313942,38,53,8,7586.625,7586,258.067790270309,7193,7928,8,7365.375,7235.5,465.590736994412,6854,8317,8,8674.875,8638.5,323.253166071115,8079,9258,8,9904.875,9653.5,442.842928559326,9505,10850
709,749972.196,6297629.928,25.853,"0",9,37.5555555555556,31,30.4160451483939,15,117,9,13425.1111111111,13438,3313.61204208219,8841,17891,9,10509.4444444444,10680,2755.93408690375,6944,16869,9,14214.8888888889,13998,3092.28626116465,9928,18057,9,14412.6666666667,12806,2848.06464502164,11426,19994
710,749973.439,6297629.828,25.83,"0",8,44.125,44,22.8770490885516,17,82,8,11235,10679,2583.1165285368,8351,16886,8,8716.625,8148,1599.89303841694,7115,11739,8,14003.75,13885.5,2700.01420135154,10272,17602,8,13878.375,13664.5,1858.18244108995,11223,17794
711,749973.952,6297628.602,25.823,"1",9,46.5555555555556,46,4.0307460327149,42,55,9,8875.22222222222,8289,1529.80926754342,7371,12565,9,8390.22222222222,8239,641.754500962925,7540,9659,9,8737.77777777778,8436,1024.0940470894,7685,11372,9,9940.22222222222,9608,1130.71882522951,8938,12481
712,749974.244,6297629.981,25.78,"4",9,53.3333333333333,53,15.4488403016753,35,82,9,16095.2222222222,16643,1751.14799030539,13142,18680,9,10561.3333333333,10420,1290.86913012556,8989,13020,9,20406.2222222222,20504,3140.82256663151,14995,23549,9,19500.4444444444,20003,1607.40412612739,16404,22134
713,749974.367,6297630.047,25.788,"4",9,64.7777777777778,69,33.7269354202173,12,126,9,17307.7777777778,15789,4167.26715080433,12372,26351,9,11044,10100,1980.60916555151,9324,15750,9,28331.2222222222,28805,6472.63796089659,18121,37729,9,20992.7777777778,20934,4053.10766306486,15471,28189
714,749974.934,6297628.45,25.821,"1",10,38,35,19.919839356782,13,74,10,16934.3,17617,2483.24404962541,13484,21734,10,11696.7,11320,1221.07993595833,9471,13743,10,20489.7,19920,3767.92691144613,14017,27889,10,20040.7,19701.5,3171.92304604005,15726,25030
715,749976.339,6297626.818,25.831,"1",9,51.1111111111111,51,26.3794720040011,23,98,9,20474.4444444444,22261,3521.90475961552,12986,24115,9,13665.2222222222,13852,1479.60849009142,10281,15578,9,23091.1111111111,24343,6748.24305437998,10955,31092,9,21067,22263,2816.64658769964,14781,24163
716,749977.851,6297625.94,25.803,"0",9,52.2222222222222,49,15.3027069339438,28,78,9,14643.3333333333,14686,1732.24831425007,12376,17764,9,11803.6666666667,11746,565.626889192671,10973,12649,9,17810.7777777778,17075,2587.75847996239,14759,21186,9,17026.8888888889,17027,2181.89211691975,14098,20557
717,749978.891,6297626.836,25.783,"4",9,25.4444444444444,22,10.8126583339581,14,53,9,10141.8888888889,9867,1818.88930971284,7767,13608,9,8042.22222222222,7352,1640.45906703498,6467,11092,9,10247.8888888889,10238,1019.95189913212,8959,11443,9,11703.6666666667,11285,1779.06117563918,9675,15745
718,749980.296,6297623.756,25.815,"1",9,53.2222222222222,55,19.6795312601008,28,92,9,14715.4444444444,14069,4678.2308885853,7940,22639,9,10145.8888888889,9751,2267.66200913062,7321,13773,9,22812.3333333333,23049,8168.21449277625,10593,37902,9,13305.6666666667,12470,3762.46024711373,9026,21468
719,749981.706,6297622.511,25.84,"0",9,59.5555555555556,65,23.1713957336824,22,90,9,19922.2222222222,21381,2601.62367155495,16420,23528,9,11348,11473,1361.41323630997,8976,13534,9,29408.3333333333,30174,3901.86126525961,22031,34484,9,21060.5555555556,20474,3066.45289512568,17097,26277
720,749983.458,6297621.247,25.873,"0",9,53.1111111111111,55,20.0911503151924,29,90,9,12738.7777777778,12870,1447.7855717365,10581,14932,9,9074.11111111111,9027,1154.60637298744,7633,11180,9,14774,14766,2756.02967247371,9891,18325,9,13322.2222222222,12898,2037.86679194897,10903,18000
721,749984.072,6297622.882,25.806,"6",9,49.4444444444444,50,4.59736908123938,39,55,9,8408.88888888889,8173,534.237243271906,7703,9354,9,7236.77777777778,7233,192.327716716244,6875,7536,9,8762.44444444445,8884,533.11789630252,8016,9678,9,9307.22222222222,9131,655.307015032357,8377,10711
722,749984.686,6297620.721,25.841,"0",8,58,51.5,25.1296637462581,24,93,8,23312.625,23542,3861.14192750992,17211,28748,8,14145.5,14585,2052.54153429352,11535,17753,8,32691.5,33104.5,7006.19632896481,23620,40564,8,26985.875,27188.5,2551.69181316534,22033,30768
723,749987.65,6297620.891,25.813,"5",9,38.1111111111111,35,12.8101040367399,23,69,9,10888.4444444444,10383,1521.42718897686,8960,14196,9,7523.55555555556,7396,312.196914751326,7108,7963,9,14435.8888888889,13458,2934.62121138674,11702,19676,9,11920.5555555556,11465,942.55351880011,11021,14049
724,749992.857,6297619.191,25.783,"6",9,93.5555555555556,103,33.2335543660691,47,137,9,23438.6666666667,22168,2908.42576739453,19532,28999,9,15722.8888888889,15536,1678.58111010754,13765,19282,9,30596.8888888889,29551,4104.1944518706,25832,38238,9,24056.5555555556,24456,3820.15506116676,17691,32245
725,750000.987,6297611.446,25.776,"6",9,57.3333333333333,60,15.5349069303081,32,86,9,16100.2222222222,16097,938.270012994101,14115,17465,9,12247.2222222222,12330,908.050142739042,10840,13841,9,18780.3333333333,18269,2047.96381261432,15980,22577,9,15892.2222222222,15994,1302.5127662226,13800,18255
726,750008.227,6297604.118,25.788,"7",9,51.6666666666667,40,27.6164202362773,19,94,9,21583.1111111111,22209,3220.12754904193,16458,27117,9,12951.7777777778,12340,1966.06469757781,9847,15908,9,27537.4444444444,27177,4459.66538632942,19281,34096,9,24155.5555555556,24267,3026.64482778873,18791,28062
727,750012.711,6297601.477,25.772,"8",9,67.3333333333333,73,35.9753001686188,15,125,9,19068.6666666667,18403,3168.799211759,14353,25534,9,12411.5555555556,12318,1493.6679767242,9724,14538,9,24461,25373,3005.36010044276,19496,29127,9,19295.2222222222,19635,1758.34782160083,16200,22065
728,750019.688,6297597.936,25.719,"9",9,35.4444444444444,28,19.1491868763321,10,70,9,12948,12267,1619.16103104183,11191,16581,9,8458.88888888889,8448,831.523293512768,7129,9473,9,16528.4444444444,15894,1819.96795521918,14559,19233,9,15312.8888888889,14889,1894.85551747324,12575,18850
729,750023.682,6297594.921,25.735,"6",9,41,47,20.1328918273887,5,70,9,16202.3333333333,15722,3448.71035477193,10794,23644,9,10367.2222222222,9841,1810.49261422764,7966,13983,9,21426.6666666667,20984,3874.61631075331,15461,27360,9,19619.5555555556,19398,2414.88077051487,15494,23359
730,750028.048,6297590.489,25.709,"8",9,29.1111111111111,27,11.4837512690704,10,54,9,11988.6666666667,12480,1839.70142505063,9173,14239,9,7887.22222222222,8146,847.943889361892,6446,9139,9,14463.5555555556,15019,2377.38035619559,11445,17617,9,16343.2222222222,16586,2349.10705388607,12386,20201
731,750032.64,6297583.415,25.771,"0",9,72.1111111111111,68,22.0677967708829,44,106,9,10569.5555555556,11074,1869.17885186167,7648,12925,9,8434.88888888889,8453,1300.36776374519,6724,10430,9,9844.66666666667,9606,1832.92383305411,7419,13649,9,8601.44444444445,8542,1091.89693358863,7058,10283
732,750032.917,6297582.67,25.774,"0",9,81.8888888888889,84,18.4959121276054,53,108,9,14252.3333333333,13957,2358.70661356789,11466,19289,9,13747.3333333333,13601,1569.65686271448,11888,17168,9,13711.2222222222,13741,2141.79300679375,11049,18406,9,12238.5555555556,11350,1888.55383302857,10286,16315
733,750033.43,6297581.916,25.764,"0",9,60.8888888888889,63,10.4397152413745,45,76,9,16846.6666666667,16614,1742.96426941129,13681,19222,9,11745.2222222222,12173,886.502463213696,10316,12902,9,21014.2222222222,20479,2145.51567371875,17451,25683,9,18919.6666666667,18732,1789.91048814055,16359,22395
734,750034.347,6297582.161,25.741,"4",10,46.6,42.5,18.3368481479234,25,80,10,15537.4,15326.5,3053.17396163402,11110,19778,10,10090.9,9903.5,1600.96867239806,7620,12203,10,20057.9,20813.5,4380.06660794103,13318,25996,10,18597.5,18865.5,2932.68758138333,14257,23336
735,750035.708,6297579.438,25.703,"6",10,46.8,45.5,17.7132718603876,22,82,10,10045,10625,1718.99645142158,7163,12606,10,8116,7983.5,1141.01446090749,6584,9848,10,11244.9,11335.5,2016.49430695948,7997,13919,10,10151.1,10111,1153.16750301073,8345,11898
736,750039.96,6297573.452,25.718,"9",9,54.1111111111111,47,33.4413066080606,17,110,9,17956.2222222222,17930,3140.62926383225,13262,22702,9,10442.5555555556,10130,1281.46072130476,8893,12829,9,28429.1111111111,29054,4153.28738456243,22952,33675,9,27859.4444444444,29000,2311.08844540168,23818,31128
737,750043.386,6297568.651,25.714,"10",10,48.2,53.5,20.8556946659659,11,71,10,16074.6,16100.5,1546.85566230337,12599,18348,10,10401.3,10157,1127.93200592944,8214,11979,10,24495.2,24491.5,2144.00414178704,21405,27363,10,23155.3,23620,1302.46413002432,20192,24796
738,750049.218,6297563.34,25.717,"7",9,70.6666666666667,66,20.6666666666667,49,113,9,17170.2222222222,16763,2405.61033040025,14357,21986,9,13239.7777777778,12948,1562.42872034946,11125,16506,9,20090.4444444444,20885,2713.1800575508,15838,24148,9,16032.7777777778,16076,2062.79695654968,13016,19598
739,750051.497,6297559.774,25.713,"7",12,49.4166666666667,48.5,18.1909241717463,20,88,12,18762,19308,4580.47950546665,12035,26008,12,10381.0833333333,10020,1260.39216505111,9025,12881,12,22230.0833333333,20964,7192.98015959928,14425,36100,12,20045.5,19319,5332.8759673682,13160,29961
740,750056.339,6297554.039,25.656,"6",12,66.5,51.5,36.0497341645307,29,132,12,19073.3333333333,17929.5,5309.2895685037,11991,27403,12,13607.5,13053,3196.07518424291,8991,18052,12,22547.3333333333,20748,8776.01758898774,12097,40497,12,17382,15902,5104.58297349875,11611,27250
741,750060.307,6297547.456,25.651,"6",9,61.6666666666667,53,27.5317997958724,31,104,9,12315.1111111111,12154,2024.78676213046,9238,15350,9,9400.77777777778,9270,1500.49582751671,7367,11929,9,13047.7777777778,12827,1965.13289218582,10237,16001,9,11576.4444444444,11633,1088.00726213989,9835,13218
742,750061.522,6297546.707,25.647,"0",9,75,67,38.1459186691199,34,148,9,17832.1111111111,16266,5620.78500734243,10645,27457,9,13256.7777777778,12321,3253.6073237691,9434,19838,9,19537.2222222222,19376,6816.95092769614,10506,31466,9,14211.1111111111,13774,3837.33407008461,9813,21593
743,750061.748,6297546.269,25.69,"0",9,67.5555555555556,66,3.94718214851814,63,76,9,9938.88888888889,9553,1092.70189534876,8659,11846,9,9592.44444444445,9706,916.830423083439,8278,11096,9,8739.33333333333,8568,1409.2902863183,7071,11473,9,7852.22222222222,7772,574.84370393231,7075,8818
744,750062.114,6297545.371,25.669,"1",9,74.1111111111111,78,32.9627548890645,17,116,9,20288.7777777778,20322,2180.03230239971,16061,23586,9,13458.5555555556,13639,1913.85713568241,10068,16812,9,24569.1111111111,24184,2827.07325866815,19334,28968,9,19216.8888888889,19193,2148.14821775223,15075,22744
745,750062.701,6297541.341,25.635,"8.5",10,41.6,34.5,30.0406391410036,4,101,10,14677.5,15212,3994.77153914964,8950,21794,10,9996.8,10266.5,1888.45141849082,7074,13285,10,16197.6,15526,4376.19186508087,10025,25027,10,16169.3,16266.5,2922.59378121558,12154,20961
746,750066.103,6297536.063,25.591,"9",8,69.875,70.5,23.1540358253156,40,99,8,11608.375,11167,2293.79434221445,9038,15827,8,9043.125,9399.5,1275.29549884527,6844,10991,8,11109.5,11046,1678.02629597989,8851,14344,8,9986.25,9914.5,753.723714301202,9070,11605
747,750069.331,6297530.97,25.64,"7.5",9,43.2222222222222,33,25.9262962936508,14,99,9,15276.5555555556,14755,2775.60492350011,11324,20641,9,8689,8335,1327.22994742182,6875,10916,9,21504,21487,3880.89468493485,15364,27659,9,19179.8888888889,19635,2434.952038973,14777,22227
748,750071.836,6297523.185,25.608,"8",9,63.8888888888889,69,21.3148067702788,34,97,9,21761.6666666667,20405,5646.48193322375,13687,30154,9,17709.4444444444,16520,5026.17663639539,11404,26104,9,23352.8888888889,21581,6965.92524674288,14771,34823,9,17125.6666666667,17306,2414.05675161128,13474,20024
749,750074.756,6297518.185,25.597,"10",12,45.6666666666667,40.5,24.6621617507919,15,96,12,12375.75,11376.5,3218.52067791504,8331,18607,12,7771.33333333333,7537.5,1362.78216242444,6293,10564,12,13711.1666666667,12921.5,3706.41848314815,9546,21707,12,12815.25,12444,2535.4785585434,9611,17490
750,750079.48,6297512.319,25.587,"10",9,37.4444444444444,41,17.4044126659567,9,60,9,16142.5555555556,15258,2606.16287165255,12072,20940,9,10020.7777777778,10004,1079.12771129461,8610,11771,9,20508.2222222222,20619,3804.15602489283,15379,27153,9,19401.3333333333,19225,3222.38265884113,15119,24631
751,750082.615,6297509.231,25.629,"9",9,31.2222222222222,29,15.8379135675391,10,68,9,12566.8888888889,12168,1298.61374331284,10788,14392,9,8305.44444444445,8428,401.589096551607,7231,8629,9,16868.4444444444,16934,1793.77857614782,14129,19316,9,16452.4444444444,16201,769.012803117103,15400,18036
752,750089.582,6297501.182,25.602,"11",10,50.1,37.5,35.2432972350772,11,120,10,17181.9,17581.5,3613.63245087267,12377,23265,10,11993.1,12514.5,2216.53100361804,7827,14943,10,26717.3,27527,6445.1013653782,16314,35553,10,25358.6,25537,4129.97307981541,18510,31952
753,750092.128,6297496.236,25.613,"12.5",12,65.1666666666667,67.5,18.4879840857665,31,94,12,17628.75,17823,1302.64481760507,15652,19754,12,11946.9166666667,12092,1040.63421834422,10378,13722,12,22599.75,22982,2446.35910163792,19146,27894,12,17570.25,17567,1481.01621221151,15592,20650
754,750100.662,6297486.965,25.641,"6.5",9,40.5555555555556,35,22.4158233353689,14,93,9,19159.6666666667,18482,1544.27796864569,16918,22251,9,12587.2222222222,12069,1251.4701379469,11185,15084,9,28371.1111111111,27270,4115.56942042301,23313,35165,9,20679.3333333333,20689,1845.23723256508,17533,23350
755,750105.163,6297481.384,25.616,"9",11,57.8181818181818,58,26.6997384454951,14,117,11,18375.3636363636,18706,2373.43292885402,13222,22239,11,11508.3636363636,11475,1248.15531323246,8770,13647,11,27186.2727272727,27630,4064.77661447955,19618,33291,11,19587.4545454545,20456,3220.44323216079,13256,23294
756,750108.252,6297477.263,25.609,"11",9,38.4444444444444,33,21.1245571215173,17,85,9,9527.77777777778,8499,2099.90649409697,7226,14230,9,7264,6757,1041.3393085616,6084,9627,9,12025,11283,3325.75411665451,8726,18403,9,12478.4444444444,12210,2883.03413133961,9471,18375
757,750114.527,6297471.067,25.589,"8",9,61.5555555555556,62,10.7611555669362,48,84,9,16318.1111111111,16347,2402.99296916919,11697,19565,9,10672.7777777778,10853,1073.44800399644,8290,12096,9,21070.4444444444,21846,4200.44161993345,13266,26518,9,16941.3333333333,17770,2525.7225588818,12817,20143
758,750118.881,6297466.085,25.571,"10",9,51.4444444444444,64,24.527132871854,8,78,9,17028,16678,3596.32290603117,11437,23252,9,11419.3333333333,11875,1872.82650320608,8185,13591,9,23498.2222222222,24380,5095.34279247623,17026,31799,9,21499.3333333333,20751,3302.72022564566,17553,27024
759,750128.003,6297458.244,25.54,"12",9,54,46,36.2460725841818,10,128,9,18547.8888888889,17708,2586.16784040894,15295,22651,9,12062.1111111111,11207,1726.24206133467,10183,15916,9,26716.6666666667,26496,2776.69455768305,23295,33133,9,23459.4444444444,23551,1048.87252812099,21138,25187
760,750131.769,6297456.143,25.521,"16",9,68.4444444444444,76,27.1584286532483,10,101,9,14941.6666666667,15587,1812.52390022556,11795,17613,9,9649.66666666667,9796,1114.10911095418,7906,11538,9,19150.8888888889,19180,1688.56885125603,16382,21805,9,17104.2222222222,16963,1179.28978417594,15406,19246
761,750134.824,6297454.08,25.532,"13",9,50.2222222222222,39,34.7651734347841,13,112,9,17999,17784,2238.49294541365,15278,21680,9,11538.2222222222,11373,2041.1811274509,8459,15896,9,26431.7777777778,26510,2885.92911200296,22742,32387,9,22170.2222222222,21824,1194.59893574536,20508,23875
762,750137.585,6297452.478,25.541,"12",8,32.875,30,17.4602226503559,10,66,8,12993.75,13507,1065.48636194932,11030,14111,8,8678.75,8560.5,810.946938769732,7903,10522,8,19353.5,19302.5,2077.96992278522,15661,22017,8,19224.625,19387,1126.175046063,17603,20673
763,750140.746,6297450.33,25.549,"13",9,38.4444444444444,35,13.5081137026037,19,57,9,11657.6666666667,11277,1272.89407781376,9730,13652,9,7492.55555555556,7438,546.016302384037,6765,8542,9,15267.1111111111,14644,1859.2846560166,12210,19054,9,15700.1111111111,15018,1277.30301324874,14502,18322
764,750142.182,6297448.66,25.547,"11",9,32.7777777777778,30,17.1579445659553,10,58,9,11377,10890,1016.9214981174,10201,13096,9,7094.77777777778,7120,458.221144518616,6171,7879,9,13273.3333333333,13418,1514.63453604418,10526,16185,9,14568.7777777778,14145,1435.2777336946,12824,16963
765,750144.037,6297447.141,25.537,"13",9,58,63,18.4992492340155,26,89,9,17515.8888888889,17276,2374.58148099334,13350,20882,9,11786.5555555556,12354,1251.70648947845,9926,13811,9,28616.7777777778,29588,4081.34857281751,20890,34061,9,21634.1111111111,21369,3047.21006986334,16693,26836
766,750146.722,6297446.159,25.567,"10",9,57.3333333333333,54,20.4178571081514,25,95,9,15008.1111111111,15575,1189.35439484756,12502,16553,9,9551.11111111111,9730,1036.34522824142,7632,11648,9,21016.7777777778,21150,1268.36410630893,19256,23238,9,16351.5555555556,16367,1152.02634143409,14541,18300
767,750154.039,6297440.537,25.591,"9.5",8,40.5,38,13.7658998979362,20,68,8,17694.5,18032.5,1071.57792530455,15410,18983,8,10154.375,10192,466.877376165305,9090,10686,8,25633.875,25981.5,2323.69750814838,20134,28039,8,21864.625,22217.5,1426.07125851936,18443,23469
768,750159.753,6297437.219,25.562,"10",12,47.3333333333333,42.5,24.3493098236662,10,100,12,13882.0833333333,14313,1401.14057457566,11067,15763,12,9235.25,9141.5,932.181592198287,7288,10655,12,18914.25,19264,2378.08841737084,14993,22719,12,16850.25,17027,1335.34752811144,14668,18804
769,750164.577,6297434.251,25.553,"11",9,34.4444444444444,37,11.5576921101741,18,50,9,16020.1111111111,15914,1790.78253810043,13725,18523,9,10308,10163,1289.84951749333,8464,12300,9,21078.7777777778,21261,2568.42942834625,17815,25782,9,17351.5555555556,17209,1312.55536273595,15530,19516
770,750169.139,6297431.27,25.58,"10",9,46.1111111111111,33,33.5937971934782,6,126,9,15303.6666666667,14928,2830.33955560106,11737,21059,9,11025.4444444444,9662,2662.97311335829,8109,15693,9,22972.1111111111,22492,3505.62977206171,17727,28503,9,20064.2222222222,19954,1404.93722894795,17787,22158
771,750173.742,6297428.862,25.614,"9",9,51.5555555555556,54,22.4306888540931,15,86,9,16780.5555555556,17330,3134.78686537985,11776,21354,9,10560.6666666667,10163,2257.87136726411,7173,13956,9,19538.8888888889,20281,5404.91920886159,11317,27012,9,17176.1111111111,18218,3400.66547227465,11887,22150
772,750176.034,6297426.115,25.59,"10",8,58.875,54,15.2269292702107,39,82,8,11269.375,11571.5,1153.74747426592,9375,12873,8,8703.875,8815.5,648.266426228445,7492,9761,8,12354.125,12633.5,1349.58895941505,10061,14332,8,11954.875,11958.5,698.10608747883,10458,12900
773,750177.508,6297424.497,25.616,"9",10,79.2,82.5,30.3506177861341,33,117,10,16953.3,16782.5,1661.90673926066,14357,20200,10,12601.4,12349,1281.18431148684,10132,14595,10,18196.8,17456.5,3007.73339244023,12270,23560,10,15280.1,14998.5,1753.54831413337,11608,17839
774,750179.888,6297422.379,25.556,"10",9,66.1111111111111,68,30.4063021407823,14,112,9,16862.4444444444,16803,4007.84101234654,11253,24410,9,11475.7777777778,11149,2393.91236160845,8480,15690,9,19511.2222222222,17787,6051.52353227916,13254,33077,9,18941.1111111111,18507,4950.43700527639,13096,29150
775,750183.372,6297420.112,25.579,"7",9,59,61,13.1487219488773,27,74,9,12574.5555555556,12582,1577.98205250399,9883,14579,9,13636.5555555556,13479,1822.34611367454,10774,16779,9,13298.3333333333,13170,1615.86254915998,10936,16416,9,12638.1111111111,12627,695.907791536341,11369,13422
776,750185.111,6297419.055,25.576,"8.5",9,29.7777777777778,23,22.2699487490194,8,80,9,15342.7777777778,14871,3790.31833250565,10059,22183,9,13962.6666666667,13441,3054.20366053084,9963,19172,9,21801,20836,5360.70868034774,14890,32420,9,22616.4444444444,20820,5127.97798814636,16013,32683
777,750188.627,6297416.421,25.575,"10",12,56.0833333333333,58,16.928567242649,30,86,12,12908.75,11277.5,4078.10215510843,9086,22310,12,11491.0833333333,10525.5,2804.03282370034,8404,16840,12,13858.5833333333,11834.5,4990.41834349141,9469,25380,12,11193.0833333333,10782,2291.01623951517,9156,16519
778,750192.679,6297413.155,25.553,"11",10,50.2,51.5,17.8538511251774,21,78,10,12490.3,12367.5,1839.51537367862,9762,16082,10,9595.6,9564,741.144817157888,8731,10847,10,14523.5,14069,1777.32885251998,12439,18703,10,12148.7,12008,950.896319269351,10278,13444
779,750194.969,6297411.56,25.541,"16",12,90.0833333333333,71,48.620054732818,33,156,12,12247.6666666667,10821,3598.13843844595,7854,19339,12,16373.4166666667,16911,4110.52592860357,9733,21434,12,12838.8333333333,11612,3313.42508675774,9092,19671,12,12431.75,11700.5,2948.84607728176,8870,18435
780,750201.764,6297407.511,25.553,"9",9,64.8888888888889,68,36.1338390015184,17,121,9,17013.5555555556,17791,4001.18824326283,10610,21696,9,11568.8888888889,12219,2230.31355266695,8199,14219,9,21453.3333333333,23367,5494.24816411571,12840,28253,9,16374,16511,3562.57927787033,11906,21634
781,750205.063,6297407.111,25.554,"10",9,23.2222222222222,20,15.6686365979783,2,53,9,11168.4444444444,11126,1555.00261601146,9519,14956,9,7807.88888888889,7445,705.162935378838,6981,9193,9,14329.6666666667,13464,2511.16033383419,11544,19853,9,14182.1111111111,14432,1209.52758862885,12612,15853
782,750208.778,6297403.246,25.564,"1",12,49.1666666666667,47,27.6159173102921,16,110,12,13515.4166666667,12452.5,4469.19428716059,7865,21089,12,10040.5833333333,9971.5,2405.30190268406,6448,14203,12,16742.25,15943,6034.63027209069,9201,27052,12,14065.75,14015,3515.50233786012,9089,20802
